1, none, minecraft:the_void, MONSTER, born_in_chaos_v1:door_knight, 13, 1, 1
1673, badlands, minecraft:eroded_badlands, MONSTER, born_in_chaos_v1:spirit_guide, 16, 1, 1
1674, badlands, minecraft:eroded_badlands, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
1675, badlands, minecraft:eroded_badlands, MONSTER, born_in_chaos_v1:dark_vortex, 10, 1, 1
1676, badlands, minecraft:eroded_badlands, MONSTER, born_in_chaos_v1:decaying_zombie, 30, 1, 1
1677, badlands, minecraft:eroded_badlands, MONSTER, born_in_chaos_v1:bloody_gadfly, 20, 1, 1
1678, badlands, minecraft:eroded_badlands, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
1679, badlands, minecraft:eroded_badlands, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
1680, badlands, minecraft:eroded_badlands, MONSTER, alexsmobs:centipede_head, 10, 1, 1
1681, badlands, minecraft:eroded_badlands, MONSTER, alexsmobs:farseer, 30, 1, 1
1682, badlands, minecraft:eroded_badlands, MONSTER, alexsmobs:murmur, 10, 1, 1
1683, badlands, minecraft:eroded_badlands, MONSTER, born_in_chaos_v1:zombie_bruiser, 12, 1, 1
1684, badlands, minecraft:eroded_badlands, MONSTER, born_in_chaos_v1:swarmer, 10, 1, 1
1685, badlands, minecraft:eroded_badlands, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
1686, badlands, minecraft:eroded_badlands, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
1687, badlands, minecraft:eroded_badlands, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
1688, badlands, minecraft:eroded_badlands, MONSTER, born_in_chaos_v1:corpse_fly, 15, 1, 3
1689, badlands, minecraft:eroded_badlands, MONSTER, born_in_chaos_v1:skeleton_demoman, 10, 1, 1
1690, badlands, minecraft:eroded_badlands, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
1691, badlands, minecraft:eroded_badlands, MONSTER, born_in_chaos_v1:restless_spirit, 17, 1, 1
1692, badlands, minecraft:eroded_badlands, MONSTER, born_in_chaos_v1:baby_skeleton, 20, 1, 2
1693, badlands, minecraft:eroded_badlands, CREATURE, alexsmobs:roadrunner, 10, 2, 2
1694, badlands, minecraft:eroded_badlands, CREATURE, alexsmobs:rattlesnake, 12, 1, 2
1695, badlands, minecraft:eroded_badlands, CREATURE, alexsmobs:emu, 20, 2, 5
1696, badlands, minecraft:eroded_badlands, CREATURE, alexsmobs:kangaroo, 25, 3, 5
1697, badlands, minecraft:eroded_badlands, CREATURE, born_in_chaos_v1:thornshell_crab, 10, 1, 1
1698, badlands, minecraft:eroded_badlands, AMBIENT, minecraft:bat, 10, 8, 8
1699, badlands, minecraft:eroded_badlands, AMBIENT, alexsmobs:fly, 10, 2, 3
1700, badlands, minecraft:eroded_badlands, AMBIENT, alexsmobs:cockroach, 10, 5, 5
1701, badlands, minecraft:eroded_badlands, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1702, badlands, minecraft:eroded_badlands, WATER_CREATURE, born_in_chaos_v1:corpse_fish, 10, 3, 5
1703, badlands, minecraft:eroded_badlands, WATER_CREATURE, born_in_chaos_v1:glutton_fish, 10, 1, 1
1704, badlands, minecraft:eroded_badlands, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1705, badlands, minecraft:wooded_badlands, MONSTER, minecraft:spider, 80, 4, 4
1706, badlands, minecraft:wooded_badlands, MONSTER, minecraft:zombie, 80, 4, 4
1707, badlands, minecraft:wooded_badlands, MONSTER, minecraft:zombie_villager, 10, 1, 1
1708, badlands, minecraft:wooded_badlands, MONSTER, minecraft:skeleton, 80, 4, 4
1709, badlands, minecraft:wooded_badlands, MONSTER, minecraft:creeper, 80, 4, 4
1710, badlands, minecraft:wooded_badlands, MONSTER, minecraft:slime, 80, 4, 4
1711, badlands, minecraft:wooded_badlands, MONSTER, minecraft:enderman, 5, 1, 4
1712, badlands, minecraft:wooded_badlands, MONSTER, minecraft:witch, 5, 1, 1
1713, badlands, minecraft:wooded_badlands, MONSTER, born_in_chaos_v1:door_knight, 13, 1, 1
1714, badlands, minecraft:wooded_badlands, MONSTER, born_in_chaos_v1:baby_skeleton_2, 15, 1, 2
1715, badlands, minecraft:wooded_badlands, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
1716, badlands, minecraft:wooded_badlands, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
1717, badlands, minecraft:wooded_badlands, MONSTER, born_in_chaos_v1:barrel_zombie, 20, 1, 1
1718, badlands, minecraft:wooded_badlands, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
1719, badlands, minecraft:wooded_badlands, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 1
1720, badlands, minecraft:wooded_badlands, MONSTER, born_in_chaos_v1:zombie_fisherman, 40, 1, 1
1721, badlands, minecraft:wooded_badlands, MONSTER, born_in_chaos_v1:wither_scuttler, 20, 1, 1
1722, badlands, minecraft:wooded_badlands, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
1723, badlands, minecraft:wooded_badlands, MONSTER, quark:stoneling, 80, 1, 1
1724, badlands, minecraft:wooded_badlands, MONSTER, quark:toretoise, 80, 2, 4
1725, badlands, minecraft:wooded_badlands, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
1726, badlands, minecraft:wooded_badlands, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 10, 1, 1
1727, badlands, minecraft:wooded_badlands, MONSTER, born_in_chaos_v1:supreme_bonescaller, 10, 1, 1
1728, badlands, minecraft:wooded_badlands, MONSTER, born_in_chaos_v1:spirit_guide, 16, 1, 1
1729, badlands, minecraft:wooded_badlands, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
1730, badlands, minecraft:wooded_badlands, MONSTER, born_in_chaos_v1:dark_vortex, 10, 1, 1
1731, badlands, minecraft:wooded_badlands, MONSTER, born_in_chaos_v1:decaying_zombie, 30, 1, 1
1732, badlands, minecraft:wooded_badlands, MONSTER, born_in_chaos_v1:bloody_gadfly, 20, 1, 1
1733, badlands, minecraft:wooded_badlands, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
1734, badlands, minecraft:wooded_badlands, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
1735, badlands, minecraft:wooded_badlands, MONSTER, alexsmobs:centipede_head, 10, 1, 1
1736, badlands, minecraft:wooded_badlands, MONSTER, alexsmobs:farseer, 30, 1, 1
1737, badlands, minecraft:wooded_badlands, MONSTER, alexsmobs:murmur, 10, 1, 1
1738, badlands, minecraft:wooded_badlands, MONSTER, born_in_chaos_v1:zombie_bruiser, 12, 1, 1
1739, badlands, minecraft:wooded_badlands, MONSTER, born_in_chaos_v1:swarmer, 10, 1, 1
1740, badlands, minecraft:wooded_badlands, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
1741, badlands, minecraft:wooded_badlands, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
1742, badlands, minecraft:wooded_badlands, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
1743, badlands, minecraft:wooded_badlands, MONSTER, born_in_chaos_v1:corpse_fly, 15, 1, 3
1744, badlands, minecraft:wooded_badlands, MONSTER, born_in_chaos_v1:skeleton_demoman, 10, 1, 1
1745, badlands, minecraft:wooded_badlands, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
1746, badlands, minecraft:wooded_badlands, MONSTER, born_in_chaos_v1:restless_spirit, 17, 1, 1
1747, badlands, minecraft:wooded_badlands, MONSTER, born_in_chaos_v1:baby_skeleton, 20, 1, 2
1748, badlands, minecraft:wooded_badlands, CREATURE, alexsmobs:roadrunner, 10, 2, 2
1749, badlands, minecraft:wooded_badlands, CREATURE, alexsmobs:rattlesnake, 12, 1, 2
1750, badlands, minecraft:wooded_badlands, CREATURE, alexsmobs:emu, 20, 2, 5
1751, badlands, minecraft:wooded_badlands, CREATURE, alexsmobs:kangaroo, 25, 3, 5
1752, badlands, minecraft:wooded_badlands, CREATURE, born_in_chaos_v1:thornshell_crab, 10, 1, 1
1753, badlands, minecraft:wooded_badlands, AMBIENT, minecraft:bat, 10, 8, 8
1754, badlands, minecraft:wooded_badlands, AMBIENT, alexsmobs:fly, 10, 2, 3
1755, badlands, minecraft:wooded_badlands, AMBIENT, alexsmobs:cockroach, 10, 5, 5
1756, badlands, minecraft:wooded_badlands, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1757, badlands, minecraft:wooded_badlands, WATER_CREATURE, born_in_chaos_v1:corpse_fish, 10, 3, 5
1758, badlands, minecraft:wooded_badlands, WATER_CREATURE, born_in_chaos_v1:glutton_fish, 10, 1, 1
1759, badlands, minecraft:wooded_badlands, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1760, plains, minecraft:meadow, MONSTER, minecraft:spider, 80, 4, 4
1761, plains, minecraft:meadow, MONSTER, minecraft:zombie, 80, 4, 4
1762, plains, minecraft:meadow, MONSTER, minecraft:zombie_villager, 10, 1, 1
1763, plains, minecraft:meadow, MONSTER, minecraft:skeleton, 80, 4, 4
1764, plains, minecraft:meadow, MONSTER, minecraft:creeper, 80, 4, 4
1765, plains, minecraft:meadow, MONSTER, minecraft:slime, 80, 4, 4
1766, plains, minecraft:meadow, MONSTER, minecraft:enderman, 5, 1, 4
1767, plains, minecraft:meadow, MONSTER, minecraft:witch, 5, 1, 1
1768, plains, minecraft:meadow, MONSTER, born_in_chaos_v1:door_knight, 13, 1, 1
1769, plains, minecraft:meadow, MONSTER, born_in_chaos_v1:baby_skeleton_2, 15, 1, 2
1770, plains, minecraft:meadow, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
1771, plains, minecraft:meadow, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
1772, plains, minecraft:meadow, MONSTER, born_in_chaos_v1:barrel_zombie, 20, 1, 1
1773, plains, minecraft:meadow, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
1774, plains, minecraft:meadow, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 1
1775, plains, minecraft:meadow, MONSTER, born_in_chaos_v1:zombie_fisherman, 40, 1, 1
1776, plains, minecraft:meadow, MONSTER, born_in_chaos_v1:wither_scuttler, 20, 1, 1
1777, plains, minecraft:meadow, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
1778, plains, minecraft:meadow, MONSTER, quark:stoneling, 80, 1, 1
1779, plains, minecraft:meadow, MONSTER, quark:toretoise, 80, 2, 4
1780, plains, minecraft:meadow, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
1781, plains, minecraft:meadow, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 10, 1, 1
1782, plains, minecraft:meadow, MONSTER, born_in_chaos_v1:supreme_bonescaller, 10, 1, 1
1783, plains, minecraft:meadow, MONSTER, born_in_chaos_v1:spirit_guide, 16, 1, 1
1784, plains, minecraft:meadow, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
1785, plains, minecraft:meadow, MONSTER, born_in_chaos_v1:dark_vortex, 10, 1, 1
1786, plains, minecraft:meadow, MONSTER, born_in_chaos_v1:decaying_zombie, 30, 1, 1
1787, plains, minecraft:meadow, MONSTER, born_in_chaos_v1:bloody_gadfly, 20, 1, 1
1788, plains, minecraft:meadow, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
1789, plains, minecraft:meadow, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
1790, plains, minecraft:meadow, MONSTER, alexsmobs:centipede_head, 10, 1, 1
1791, plains, minecraft:meadow, MONSTER, alexsmobs:farseer, 30, 1, 1
1792, plains, minecraft:meadow, MONSTER, alexsmobs:murmur, 10, 1, 1
1793, plains, minecraft:meadow, MONSTER, born_in_chaos_v1:zombie_bruiser, 12, 1, 1
1794, plains, minecraft:meadow, MONSTER, born_in_chaos_v1:swarmer, 10, 1, 1
1795, plains, minecraft:meadow, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
1796, plains, minecraft:meadow, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
1797, plains, minecraft:meadow, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
1798, plains, minecraft:meadow, MONSTER, born_in_chaos_v1:corpse_fly, 15, 1, 3
1799, plains, minecraft:meadow, MONSTER, born_in_chaos_v1:skeleton_demoman, 10, 1, 1
1800, plains, minecraft:meadow, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
1801, plains, minecraft:meadow, MONSTER, born_in_chaos_v1:restless_spirit, 17, 1, 1
1802, plains, minecraft:meadow, MONSTER, born_in_chaos_v1:baby_skeleton, 20, 1, 2
1803, plains, minecraft:meadow, CREATURE, minecraft:donkey, 10, 1, 2
1804, plains, minecraft:meadow, CREATURE, minecraft:rabbit, 10, 2, 6
1805, plains, minecraft:meadow, CREATURE, minecraft:sheep, 10, 2, 4
1806, plains, minecraft:meadow, CREATURE, quark:shiba, 40, 1, 3
1807, plains, minecraft:meadow, CREATURE, alexsmobs:hummingbird, 19, 7, 7
1808, plains, minecraft:meadow, CREATURE, alexsmobs:sunbird, 10, 1, 1
1809, plains, minecraft:meadow, CREATURE, alexsmobs:raccoon, 10, 2, 4
1810, plains, minecraft:meadow, CREATURE, alexsmobs:crow, 10, 3, 5
1811, plains, minecraft:meadow, CREATURE, alexsmobs:gelada_monkey, 10, 9, 16
1812, plains, minecraft:meadow, CREATURE, alexsmobs:bison, 10, 6, 10
1813, plains, minecraft:meadow, CREATURE, born_in_chaos_v1:thornshell_crab, 10, 1, 1
1814, plains, minecraft:meadow, AMBIENT, minecraft:bat, 10, 8, 8
1815, plains, minecraft:meadow, AMBIENT, alexsmobs:fly, 10, 2, 3
1816, plains, minecraft:meadow, AMBIENT, alexsmobs:cockroach, 10, 5, 5
1817, plains, minecraft:meadow, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1818, plains, minecraft:meadow, WATER_CREATURE, born_in_chaos_v1:corpse_fish, 10, 3, 5
1819, plains, minecraft:meadow, WATER_CREATURE, born_in_chaos_v1:glutton_fish, 10, 1, 1
1820, plains, minecraft:meadow, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1821, forest, minecraft:grove, MONSTER, minecraft:spider, 80, 4, 4
1822, forest, minecraft:grove, MONSTER, minecraft:zombie, 80, 4, 4
1823, forest, minecraft:grove, MONSTER, minecraft:zombie_villager, 10, 1, 1
1824, forest, minecraft:grove, MONSTER, minecraft:skeleton, 80, 4, 4
1825, forest, minecraft:grove, MONSTER, minecraft:creeper, 80, 4, 4
1826, forest, minecraft:grove, MONSTER, minecraft:slime, 80, 4, 4
1827, forest, minecraft:grove, MONSTER, minecraft:enderman, 5, 1, 4
1828, forest, minecraft:grove, MONSTER, minecraft:witch, 5, 1, 1
1829, forest, minecraft:grove, MONSTER, born_in_chaos_v1:door_knight, 13, 1, 1
1830, forest, minecraft:grove, MONSTER, born_in_chaos_v1:baby_skeleton_2, 15, 1, 2
1831, forest, minecraft:grove, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
1832, forest, minecraft:grove, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
1833, forest, minecraft:grove, MONSTER, born_in_chaos_v1:barrel_zombie, 20, 1, 1
1834, forest, minecraft:grove, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
1835, forest, minecraft:grove, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 1
1836, forest, minecraft:grove, MONSTER, born_in_chaos_v1:zombie_fisherman, 40, 1, 1
1837, forest, minecraft:grove, MONSTER, born_in_chaos_v1:wither_scuttler, 20, 1, 1
1838, forest, minecraft:grove, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
1839, forest, minecraft:grove, MONSTER, quark:stoneling, 80, 1, 1
1840, forest, minecraft:grove, MONSTER, quark:toretoise, 80, 2, 4
1841, forest, minecraft:grove, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
1842, forest, minecraft:grove, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 10, 1, 1
1843, forest, minecraft:grove, MONSTER, born_in_chaos_v1:supreme_bonescaller, 10, 1, 1
1844, forest, minecraft:grove, MONSTER, born_in_chaos_v1:spirit_guide, 16, 1, 1
1845, forest, minecraft:grove, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
1846, forest, minecraft:grove, MONSTER, born_in_chaos_v1:dark_vortex, 10, 1, 1
1847, forest, minecraft:grove, MONSTER, born_in_chaos_v1:decaying_zombie, 30, 1, 1
1848, forest, minecraft:grove, MONSTER, born_in_chaos_v1:bloody_gadfly, 20, 1, 1
1849, forest, minecraft:grove, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
1850, forest, minecraft:grove, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
1851, forest, minecraft:grove, MONSTER, alexsmobs:centipede_head, 10, 1, 1
1852, forest, minecraft:grove, MONSTER, alexsmobs:farseer, 30, 1, 1
1853, forest, minecraft:grove, MONSTER, alexsmobs:murmur, 10, 1, 1
1854, forest, minecraft:grove, MONSTER, born_in_chaos_v1:zombie_bruiser, 12, 1, 1
1855, forest, minecraft:grove, MONSTER, born_in_chaos_v1:swarmer, 10, 1, 1
1856, forest, minecraft:grove, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
1857, forest, minecraft:grove, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
1858, forest, minecraft:grove, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
1859, forest, minecraft:grove, MONSTER, born_in_chaos_v1:corpse_fly, 15, 1, 3
1860, forest, minecraft:grove, MONSTER, born_in_chaos_v1:skeleton_demoman, 10, 1, 1
1861, forest, minecraft:grove, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
1862, forest, minecraft:grove, MONSTER, born_in_chaos_v1:restless_spirit, 17, 1, 1
1863, forest, minecraft:grove, MONSTER, born_in_chaos_v1:baby_skeleton, 20, 1, 2
1864, forest, minecraft:grove, CREATURE, minecraft:sheep, 12, 4, 4
1865, forest, minecraft:grove, CREATURE, minecraft:pig, 10, 4, 4
1866, forest, minecraft:grove, CREATURE, minecraft:chicken, 10, 4, 4
1867, forest, minecraft:grove, CREATURE, minecraft:cow, 10, 4, 4
1868, forest, minecraft:grove, CREATURE, minecraft:wolf, 10, 4, 4
1869, forest, minecraft:grove, CREATURE, minecraft:rabbit, 10, 2, 3
1870, forest, minecraft:grove, CREATURE, minecraft:fox, 10, 2, 4
1871, forest, minecraft:grove, CREATURE, crittersandcompanions:leaf_insect, 12, 1, 1
1872, forest, minecraft:grove, CREATURE, crittersandcompanions:ferret, 10, 2, 3
1873, forest, minecraft:grove, CREATURE, crittersandcompanions:jumping_spider, 10, 1, 1
1874, forest, minecraft:grove, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
1875, forest, minecraft:grove, CREATURE, alexsmobs:raccoon, 10, 2, 4
1876, forest, minecraft:grove, CREATURE, alexsmobs:snow_leopard, 18, 1, 2
1877, forest, minecraft:grove, CREATURE, alexsmobs:crow, 10, 3, 5
1878, forest, minecraft:grove, CREATURE, alexsmobs:bald_eagle, 15, 2, 4
1879, forest, minecraft:grove, CREATURE, alexsmobs:blue_jay, 16, 2, 4
1880, forest, minecraft:grove, CREATURE, born_in_chaos_v1:thornshell_crab, 10, 1, 1
1881, forest, minecraft:grove, AMBIENT, minecraft:bat, 10, 8, 8
1882, forest, minecraft:grove, AMBIENT, alexsmobs:fly, 10, 2, 3
1883, forest, minecraft:grove, AMBIENT, alexsmobs:cockroach, 10, 5, 5
1884, forest, minecraft:grove, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1885, forest, minecraft:grove, WATER_CREATURE, born_in_chaos_v1:corpse_fish, 10, 3, 5
1886, forest, minecraft:grove, WATER_CREATURE, born_in_chaos_v1:glutton_fish, 10, 1, 1
1887, forest, minecraft:grove, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1888, extreme_hills, minecraft:snowy_slopes, MONSTER, minecraft:spider, 80, 4, 4
1889, extreme_hills, minecraft:snowy_slopes, MONSTER, minecraft:zombie, 80, 4, 4
1890, extreme_hills, minecraft:snowy_slopes, MONSTER, minecraft:zombie_villager, 10, 1, 1
1891, extreme_hills, minecraft:snowy_slopes, MONSTER, minecraft:skeleton, 80, 4, 4
1892, extreme_hills, minecraft:snowy_slopes, MONSTER, minecraft:creeper, 80, 4, 4
1893, extreme_hills, minecraft:snowy_slopes, MONSTER, minecraft:slime, 80, 4, 4
1894, extreme_hills, minecraft:snowy_slopes, MONSTER, minecraft:enderman, 5, 1, 4
1895, extreme_hills, minecraft:snowy_slopes, MONSTER, minecraft:witch, 5, 1, 1
1896, extreme_hills, minecraft:snowy_slopes, MONSTER, born_in_chaos_v1:door_knight, 13, 1, 1
1897, extreme_hills, minecraft:snowy_slopes, MONSTER, born_in_chaos_v1:baby_skeleton_2, 15, 1, 2
1898, extreme_hills, minecraft:snowy_slopes, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
1899, extreme_hills, minecraft:snowy_slopes, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
1900, extreme_hills, minecraft:snowy_slopes, MONSTER, born_in_chaos_v1:barrel_zombie, 20, 1, 1
1901, extreme_hills, minecraft:snowy_slopes, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
1902, extreme_hills, minecraft:snowy_slopes, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 1
1903, extreme_hills, minecraft:snowy_slopes, MONSTER, born_in_chaos_v1:zombie_fisherman, 40, 1, 1
1904, extreme_hills, minecraft:snowy_slopes, MONSTER, born_in_chaos_v1:wither_scuttler, 20, 1, 1
1905, extreme_hills, minecraft:snowy_slopes, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
1906, extreme_hills, minecraft:snowy_slopes, MONSTER, quark:stoneling, 80, 1, 1
1907, extreme_hills, minecraft:snowy_slopes, MONSTER, quark:toretoise, 80, 2, 4
1908, extreme_hills, minecraft:snowy_slopes, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
1909, extreme_hills, minecraft:snowy_slopes, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 10, 1, 1
1910, extreme_hills, minecraft:snowy_slopes, MONSTER, born_in_chaos_v1:supreme_bonescaller, 10, 1, 1
1911, extreme_hills, minecraft:snowy_slopes, MONSTER, born_in_chaos_v1:spirit_guide, 16, 1, 1
1912, extreme_hills, minecraft:snowy_slopes, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
1913, extreme_hills, minecraft:snowy_slopes, MONSTER, born_in_chaos_v1:dark_vortex, 10, 1, 1
1914, extreme_hills, minecraft:snowy_slopes, MONSTER, born_in_chaos_v1:decaying_zombie, 30, 1, 1
1915, extreme_hills, minecraft:snowy_slopes, MONSTER, born_in_chaos_v1:bloody_gadfly, 20, 1, 1
1916, extreme_hills, minecraft:snowy_slopes, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
1917, extreme_hills, minecraft:snowy_slopes, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
1918, extreme_hills, minecraft:snowy_slopes, MONSTER, alexsmobs:centipede_head, 10, 1, 1
1919, extreme_hills, minecraft:snowy_slopes, MONSTER, alexsmobs:farseer, 30, 1, 1
1920, extreme_hills, minecraft:snowy_slopes, MONSTER, alexsmobs:murmur, 10, 1, 1
1921, extreme_hills, minecraft:snowy_slopes, MONSTER, born_in_chaos_v1:zombie_bruiser, 12, 1, 1
1922, extreme_hills, minecraft:snowy_slopes, MONSTER, born_in_chaos_v1:swarmer, 10, 1, 1
1923, extreme_hills, minecraft:snowy_slopes, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
1924, extreme_hills, minecraft:snowy_slopes, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
1925, extreme_hills, minecraft:snowy_slopes, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
1926, extreme_hills, minecraft:snowy_slopes, MONSTER, born_in_chaos_v1:corpse_fly, 15, 1, 3
1927, extreme_hills, minecraft:snowy_slopes, MONSTER, born_in_chaos_v1:skeleton_demoman, 10, 1, 1
1928, extreme_hills, minecraft:snowy_slopes, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
